GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
1400000US53033001900,53033001900,"Census Tract 19, King County, Washington",2233,71,95520,10808,76.0,4.7,102091,11791,32.8,4.9,18233,11613,25.4,3.8,17482,2179,2.0,1.4,15505,7305,4.9,3.2,2027,1466,17.4,3.1,27447,9615,973,113,126602,19438,13.6,5.5,103745,96895,32.9,7.4,115403,34041,41.1,8.1,138113,21031,4.2,3.1,93544,37981,8.2,4.9,168495,37105,0.0,3.3,-,**,4789,237,45451,5319,73.2,5.1,50073,6837,4.5,2.8,30081,19831,0.1,0.2,-,**,16.8,4.2,32790,8759,0.3,0.6,N,N,0.7,0.7,65414,31635,4.5,2.0,32551,22026,4.5,2.2,36665,20249,69.8,5.5,50922,6964,23.7,(X),(X),(X),22.5,(X),(X),(X),18.6,(X),(X),(X)
1400000US53033002000,53033002000,"Census Tract 20, King County, Washington",1593,81,118467,14186,85.6,3.8,118246,14703,43.3,5.8,22037,14338,18.9,3.8,16677,3096,3.1,3.4,N,N,0.0,2.0,-,**,12.9,3.2,21307,5184,828,88,155325,19669,5.4,3.7,N,N,25.1,8.6,N,N,55.6,9.1,N,N,3.5,2.9,N,N,9.5,5.4,N,N,0.8,1.5,N,N,3647,202,53368,6291,85.5,4.0,56550,7560,0.1,0.2,N,N,0.0,0.9,-,**,8.2,2.4,47804,15362,0.0,0.9,-,**,1.8,1.3,8202,7698,4.4,2.4,21086,7557,2.4,1.4,23398,21063,85.1,4.1,56414,7531,24.0,(X),(X),(X),19.8,(X),(X),(X),18.4,(X),(X),(X)
1400000US53033002100,53033002100,"Census Tract 21, King County, Washington",1740,70,124096,16807,89.8,3.2,124497,17877,36.6,5.6,14474,6822,18.5,4.2,20473,3160,2.3,1.8,13368,7179,4.4,2.7,2705,1697,15.8,4.1,15663,4593,973,81,157241,19364,5.7,3.0,N,N,31.0,6.7,N,N,50.3,8.1,N,N,3.1,2.6,N,N,6.3,3.8,N,N,3.7,4.6,N,N,4103,211,53261,7180,77.5,4.0,57154,8491,0.5,0.6,N,N,0.1,0.3,-,**,15.9,4.0,46272,17098,0.0,0.8,-,**,2.7,2.0,25328,12120,3.3,1.8,18849,13615,5.1,2.6,26122,9394,74.9,4.4,58158,8719,20.4,(X),(X),(X),14.6,(X),(X),(X),15.4,(X),(X),(X)
1400000US53033002200,53033002200,"Census Tract 22, King County, Washington",2202,110,169068,20907,84.2,4.7,158434,17924,53.4,7.0,38928,24387,28.5,4.6,23506,3879,0.7,1.2,N,N,0.0,1.5,-,**,25.0,5.5,27099,7697,1598,135,195591,23743,7.1,4.0,N,N,35.2,8.5,N,N,46.9,7.9,N,N,0.9,1.3,N,N,8.3,3.6,N,N,1.6,1.8,N,N,5619,337,67130,8242,79.9,3.6,69618,10432,0.1,0.2,N,N,0.4,0.5,N,N,11.4,2.4,96934,17775,0.3,0.5,N,N,0.6,1.0,-,**,7.3,2.5,2832,1718,4.3,2.5,30998,23569,77.2,3.9,70375,10809,20.4,(X),(X),(X),17.3,(X),(X),(X),17.2,(X),(X),(X)
1400000US53033002400,53033002400,"Census Tract 24, King County, Washington",1257,58,123543,11406,87.8,3.3,122589,12590,40.9,7.0,14299,8454,24.0,5.2,17990,3173,2.4,1.9,9010,865,2.9,2.5,1135,834,13.5,3.9,31707,13167,876,79,141820,16289,6.4,3.4,46436,12716,33.1,10.0,101873,25005,42.7,8.6,191391,28910,3.8,2.4,91555,55311,8.9,6.3,158467,11972,5.1,5.1,113967,23828,3005,143,52038,5627,75.2,8.1,55945,6216,1.0,1.0,123852,69638,0.0,1.1,-,**,11.4,5.3,55355,16247,0.7,1.0,N,N,2.6,3.2,23042,18246,9.1,4.2,15824,10292,5.3,4.9,10796,2597,74.4,8.1,56449,6223,20.5,(X),(X),(X),21.0,(X),(X),(X),15.4,(X),(X),(X)
1400000US53033002500,53033002500,"Census Tract 25, King County, Washington",1271,48,114918,14539,83.6,5.1,117620,15511,47.1,6.4,18351,11854,22.2,5.2,16662,2576,4.2,2.3,6939,1159,2.8,2.5,825,759,11.4,4.3,28827,9998,704,78,146291,18901,5.1,3.8,N,N,34.1,10.2,N,N,53.6,9.9,N,N,3.1,3.7,N,N,1.7,2.1,N,N,2.4,3.5,N,N,3001,177,49519,6022,88.1,4.5,48745,6394,0.9,0.9,29275,21400,0.3,0.5,N,N,4.2,2.9,77364,26935,0.0,1.1,-,**,0.8,1.3,N,N,5.6,2.9,45760,38892,2.4,2.4,N,N,86.6,4.6,49303,6608,23.6,(X),(X),(X),21.7,(X),(X),(X),18.5,(X),(X),(X)
1400000US53033002600,53033002600,"Census Tract 26, King County, Washington",1919,85,115853,9249,92.0,2.5,114170,9863,36.7,6.2,9784,3357,15.5,3.7,17953,3327,1.3,1.1,6428,2354,1.8,1.4,4826,5346,7.1,2.8,36772,9177,1210,107,144649,13573,4.1,2.7,N,N,31.1,6.3,N,N,52.6,7.0,N,N,6.0,3.2,N,N,5.8,3.0,N,N,0.4,0.9,N,N,5011,302,45464,4098,83.3,3.7,47982,4276,2.3,1.4,25954,17835,0.5,0.8,N,N,7.8,2.1,44688,16604,0.0,0.6,-,**,0.5,0.5,N,N,5.5,2.4,21142,11513,3.8,1.9,51790,23731,80.0,4.0,48023,4139,21.5,(X),(X),(X),19.4,(X),(X),(X),22.4,(X),(X),(X)
1400000US53033002700,53033002700,"Census Tract 27, King County, Washington",2410,47,150603,20722,86.6,4.5,146934,17656,47.2,7.2,31178,28971,16.3,3.6,21240,2859,1.4,2.3,N,N,1.7,2.0,N,N,12.9,4.1,33725,9767,1260,172,173697,29608,14.0,6.3,N,N,24.9,8.2,N,N,55.2,9.1,N,N,4.2,3.5,N,N,0.0,2.5,N,N,1.7,1.9,N,N,6141,486,61067,7653,79.1,5.5,63077,9211,0.8,0.7,51723,30480,0.0,0.1,N,N,11.4,4.4,62707,17372,0.0,0.5,-,**,1.9,2.3,N,N,6.8,4.7,40068,34941,4.5,3.3,77996,55220,77.1,5.8,62972,9544,23.4,(X),(X),(X),16.3,(X),(X),(X),23.8,(X),(X),(X)
1400000US53033002800,53033002800,"Census Tract 28, King County, Washington",2119,123,117906,12053,89.5,3.9,121922,12719,38.1,7.5,8676,2627,15.1,4.0,18134,3419,1.3,1.6,N,N,1.4,1.8,N,N,8.2,3.2,22337,8873,1148,114,153352,19611,6.1,4.1,80519,17971,22.2,7.9,115615,42565,60.6,9.5,179510,26111,4.8,4.4,109560,57702,6.3,4.8,138415,76619,0.0,2.8,-,**,4907,307,51852,5268,91.1,3.4,53882,5467,1.4,2.0,9824,1355,0.0,0.7,-,**,3.9,2.2,53179,37671,0.0,0.7,-,**,0.4,0.6,N,N,3.3,1.9,13177,13540,3.1,2.2,51860,27657,88.3,4.0,53898,5665,20.3,(X),(X),(X),14.6,(X),(X),(X),15.4,(X),(X),(X)
1400000US53033002900,53033002900,"Census Tract 29, King County, Washington",1884,74,115244,11050,89.2,2.7,113063,11844,43.5,6.1,17724,6821,17.4,3.3,15571,2406,0.7,0.8,N,N,0.7,0.9,N,N,10.1,2.7,26173,7519,1050,95,138568,13969,7.0,3.1,N,N,30.6,7.5,N,N,55.7,7.2,N,N,2.7,2.4,N,N,3.3,2.5,N,N,0.8,1.2,N,N,4322,234,51015,4624,91.6,3.1,51311,4674,0.0,0.7,-,**,0.0,0.1,N,N,4.0,2.1,79113,68717,0.3,0.4,N,N,1.2,1.0,N,N,2.9,2.2,12390,11088,3.5,2.2,49586,14066,88.6,3.3,51439,4694,30.4,(X),(X),(X),21.7,(X),(X),(X),21.3,(X),(X),(X)
1400000US53033003000,53033003000,"Census Tract 30, King County, Washington",2485,93,107388,11117,86.2,3.8,111503,12081,30.8,7.4,13368,4258,16.9,3.2,15795,2054,3.5,2.4,12326,4411,2.9,2.2,5320,1626,11.0,3.6,24193,8320,1328,172,133314,15634,1.2,1.8,N,N,27.4,7.0,N,N,66.6,7.8,N,N,3.7,3.4,N,N,1.1,1.7,N,N,0.0,2.4,N,N,5794,453,47141,4650,87.5,3.8,49333,5210,0.3,0.4,N,N,0.0,0.6,-,**,4.2,1.8,48210,23747,0.3,0.6,-,**,1.8,2.7,N,N,5.9,2.6,26277,11325,5.0,3.3,23597,14625,84.2,4.1,50088,5452,16.9,(X),(X),(X),8.5,(X),(X),(X),17.6,(X),(X),(X)
1400000US53033003100,53033003100,"Census Tract 31, King County, Washington",2673,122,121893,17021,86.9,4.0,118687,18708,35.7,5.5,28856,12758,18.9,3.5,18584,3186,3.4,2.1,7394,1975,2.4,1.7,1092,634,15.1,3.8,24201,7481,1667,145,148280,23780,6.4,3.9,N,N,22.7,6.3,N,N,60.5,6.3,N,N,7.1,4.3,N,N,2.6,1.9,N,N,0.6,1.0,N,N,6215,324,52709,7391,92.8,1.9,54097,8035,0.6,1.4,N,N,0.2,0.3,N,N,3.6,2.0,46487,20976,0.0,0.5,-,**,0.0,0.5,-,**,2.8,1.7,25878,10616,6.4,3.6,24240,11848,86.8,3.7,56206,8649,26.9,(X),(X),(X),26.1,(X),(X),(X),22.2,(X),(X),(X)
1400000US53033003200,53033003200,"Census Tract 32, King County, Washington",4050,173,107650,10877,85.6,3.5,104048,10131,39.1,5.4,27494,15891,19.2,3.9,20616,2100,3.4,2.4,7563,4028,1.4,1.2,2207,965,11.0,2.6,21307,4625,1734,209,139104,20259,9.0,4.2,52313,18194,28.5,8.3,94710,36204,52.1,9.7,168547,24853,5.2,3.5,80544,24618,5.1,4.2,299287,110595,0.0,1.9,-,**,8423,707,52780,5349,88.6,3.6,55260,5887,0.6,0.7,N,N,0.4,0.5,N,N,4.0,2.1,46755,14804,0.2,0.4,N,N,2.3,2.0,18847,8178,3.9,1.9,32888,20373,8.5,4.7,17358,9357,82.9,5.1,57760,5884,23.8,(X),(X),(X),30.1,(X),(X),(X),18.9,(X),(X),(X)
1400000US53033003300,53033003300,"Census Tract 33, King County, Washington",3205,136,112559,7870,90.9,3.3,113519,8676,36.8,5.9,6653,2134,12.9,3.5,16425,3207,0.4,0.7,N,N,0.4,0.7,N,N,10.0,3.1,35698,13030,1445,191,156308,17343,3.5,3.2,N,N,19.4,8.3,N,N,65.7,9.0,N,N,7.9,4.6,N,N,2.3,2.1,N,N,1.2,1.7,N,N,6557,336,55437,3782,86.4,3.4,56018,4596,1.3,1.1,58242,29809,0.0,0.5,-,**,5.4,2.1,87323,40027,0.0,0.5,-,**,2.3,2.5,39219,14272,4.6,2.1,14428,12466,5.3,2.9,40525,11225,84.3,3.5,56082,4694,16.6,(X),(X),(X),18.3,(X),(X),(X),14.8,(X),(X),(X)
1400000US53033003400,53033003400,"Census Tract 34, King County, Washington",1504,79,124047,11612,94.1,2.7,116995,11535,46.4,6.6,18377,9232,13.3,3.8,21705,3866,1.0,1.1,N,N,1.3,1.5,N,N,9.6,3.2,23309,7859,978,108,144007,15283,5.5,3.3,45209,25546,27.3,7.8,131681,28213,54.1,8.9,165444,24437,6.3,3.7,98481,21829,3.8,3.0,135332,48470,3.0,2.5,158828,28668,3698,273,51200,4337,88.2,3.3,53245,4647,1.2,1.3,N,N,0.5,0.8,N,N,5.2,2.5,40419,16560,0.0,0.9,-,**,0.2,0.4,-,**,4.6,2.0,41176,42363,1.9,0.9,59145,30347,86.8,3.4,52966,4695,15.1,(X),(X),(X),17.0,(X),(X),(X),12.9,(X),(X),(X)
1400000US53033003500,53033003500,"Census Tract 35, King County, Washington",1876,75,106700,9665,86.2,3.3,105821,9791,39.8,6.0,19598,7386,19.3,3.7,19401,3148,1.0,1.2,11005,3811,0.6,0.9,N,N,11.9,3.7,23926,13308,881,84,147613,15106,4.7,3.0,N,N,30.1,7.5,N,N,54.8,8.1,N,N,2.4,2.3,N,N,6.5,5.8,N,N,1.6,1.6,N,N,3993,233,51067,4247,82.5,6.1,53237,4731,1.0,0.7,16225,10807,0.0,0.1,N,N,7.6,4.2,55496,18226,0.0,0.8,-,**,0.3,0.3,N,N,8.6,5.4,30839,7254,5.4,4.4,15204,9465,80.4,6.3,54065,4749,17.7,(X),(X),(X),20.3,(X),(X),(X),15.9,(X),(X),(X)
1400000US53033003600,53033003600,"Census Tract 36, King County, Washington",3338,134,91534,11234,84.5,3.9,97667,12571,35.9,6.0,7644,2745,16.1,3.3,14141,2450,1.8,1.7,8815,4954,1.0,1.1,514,258,9.0,3.3,29083,13688,875,146,139309,20937,11.0,8.0,24904,28382,36.9,12.4,136375,35529,43.0,11.6,172091,25148,9.1,8.1,134358,76163,0.0,3.6,-,**,0.0,3.6,-,**,6359,392,49976,5942,78.6,4.9,54111,6493,1.7,1.2,44861,25767,0.0,0.5,-,**,12.5,4.6,35746,16122,0.0,0.5,-,**,1.8,1.5,37021,22840,5.3,2.2,28368,12703,4.0,1.9,45940,23938,77.0,4.9,53672,6646,21.8,(X),(X),(X),21.9,(X),(X),(X),21.5,(X),(X),(X)
1400000US53033003800,53033003800,"Census Tract 38, King County, Washington",847,52,129267,13920,78.3,5.0,129774,15778,47.9,6.0,33251,15484,25.5,4.2,19889,2121,4.7,3.8,11248,4713,0.0,3.8,-,**,14.2,3.6,35147,13626,509,47,163335,21536,10.0,4.6,N,N,22.8,7.6,N,N,54.0,7.5,N,N,4.3,3.2,N,N,7.3,4.9,N,N,1.6,1.8,N,N,2138,155,52300,6119,79.5,5.7,53077,7020,2.2,1.5,21900,10453,0.1,0.3,N,N,12.6,5.2,54972,21696,0.0,1.5,-,**,0.6,0.7,N,N,5.0,2.1,50516,52320,4.4,2.5,28832,15893,75.6,6.1,54316,7630,18.7,(X),(X),(X),18.3,(X),(X),(X),15.0,(X),(X),(X)
1400000US53033003900,53033003900,"Census Tract 39, King County, Washington",1174,56,134190,13168,79.7,4.4,139425,13672,48.9,7.2,20279,6290,23.8,3.7,23075,2801,0.8,1.1,N,N,0.9,1.3,N,N,15.7,3.7,41832,12942,801,90,151122,15865,14.5,5.4,N,N,27.6,7.8,N,N,48.2,8.3,N,N,3.4,2.9,N,N,4.9,3.3,N,N,1.5,2.1,N,N,3041,205,52573,5217,82.9,4.2,51625,5323,0.7,1.2,N,N,2.2,2.2,N,N,9.9,3.0,75278,21075,0.0,1.1,-,**,0.9,0.9,55807,37635,3.4,2.2,20584,20812,5.6,3.4,37257,18884,78.6,5.3,52579,5744,18.4,(X),(X),(X),17.4,(X),(X),(X),16.2,(X),(X),(X)
1400000US53033004000,53033004000,"Census Tract 40, King County, Washington",1349,69,128713,18982,82.5,4.4,135751,21915,35.0,5.7,23040,13397,16.8,4.4,22340,2872,1.3,1.5,N,N,5.3,2.6,2346,2071,11.9,3.9,33388,10434,787,75,176695,26566,10.9,5.2,N,N,22.4,8.1,N,N,58.1,9.2,N,N,2.3,2.5,N,N,6.4,5.2,N,N,0.0,4.0,N,N,3068,215,57079,8153,71.3,6.5,69984,11136,9.8,5.9,9796,7161,0.0,1.1,-,**,11.7,4.9,37989,8803,0.0,1.1,-,**,1.4,1.2,33591,31962,5.7,2.7,22307,11288,3.1,2.1,29543,21072,69.6,6.6,70759,11425,15.3,(X),(X),(X),20.3,(X),(X),(X),11.7,(X),(X),(X)
1400000US53033004100,53033004100,"Census Tract 41, King County, Washington",2919,146,218260,29196,86.4,4.1,209334,30435,50.7,6.4,47043,16735,17.6,2.8,29735,4103,2.1,1.7,10334,2327,1.7,1.5,2508,2608,12.5,3.7,49195,18022,2208,168,259110,37182,7.3,3.4,109061,34856,37.2,7.4,285269,78848,40.4,7.7,279145,42711,6.5,4.1,160689,114510,8.6,4.6,254029,108392,0.0,1.5,-,**,7942,464,81036,10892,84.3,4.3,89740,12060,0.0,0.1,-,**,0.0,0.4,-,**,11.7,3.8,42524,12086,0.2,0.2,N,N,0.0,0.1,N,N,3.8,2.6,11058,12589,0.8,0.8,29042,29425,83.6,4.4,90265,12227,17.4,(X),(X),(X),18.6,(X),(X),(X),13.2,(X),(X),(X)
1400000US53033004200,53033004200,"Census Tract 42, King County, Washington",3317,86,149056,14765,84.1,3.7,142233,13781,49.7,6.3,32491,16036,22.8,3.2,24215,2814,0.9,1.0,N,N,1.0,1.1,N,N,17.8,3.5,38969,10678,2143,149,169260,17511,11.1,4.2,88509,26495,25.9,7.9,131885,23405,50.1,7.8,205026,27872,5.1,3.8,89753,15473,7.8,3.1,230529,36239,0.0,1.5,-,**,8336,456,59943,6493,84.8,2.6,62477,7680,0.9,1.0,14245,6549,0.0,0.1,N,N,8.0,2.2,55163,13283,1.2,1.4,18804,4068,0.2,0.3,N,N,5.0,2.6,42952,33478,3.7,1.6,29114,5396,82.6,2.9,63382,7970,22.2,(X),(X),(X),19.2,(X),(X),(X),20.0,(X),(X),(X)
1400000US53033004301,53033004301,"Census Tract 43.01, King County, Washington",1418,74,114107,15825,84.1,4.0,111411,17121,46.0,7.4,25054,7655,21.5,3.7,21832,3848,0.0,2.3,-,**,2.3,1.7,3073,448,13.0,3.7,27184,8206,712,77,158079,27610,3.4,3.0,N,N,28.1,9.6,N,N,62.5,8.7,N,N,1.0,1.5,N,N,3.9,3.6,N,N,1.1,1.7,N,N,3668,270,44951,6291,75.8,6.1,53236,7497,1.2,1.1,N,N,0.2,0.3,N,N,13.6,5.3,18522,13465,0.0,0.9,-,**,3.9,3.4,8607,10127,5.3,2.3,22472,9858,3.7,2.3,14492,9476,73.3,6.3,54787,8027,22.4,(X),(X),(X),20.6,(X),(X),(X),19.6,(X),(X),(X)
1400000US53033004302,53033004302,"Census Tract 43.02, King County, Washington",1519,99,33508,4820,66.6,6.6,36055,6048,27.3,6.8,10076,5969,19.1,6.0,15000,3648,6.3,3.9,4930,2392,3.8,3.2,4782,1996,9.3,4.3,27330,9959,245,62,62288,18656,26.9,13.7,N,N,27.3,20.6,N,N,38.0,16.6,N,N,7.8,8.2,N,N,0.0,12.4,N,N,0.0,12.4,N,N,3803,412,14769,2158,58.4,6.7,17650,3123,1.7,1.3,6623,3172,0.3,0.4,N,N,31.2,7.2,11437,3449,0.0,0.8,-,**,1.9,1.9,4088,2859,6.4,2.1,8848,4710,3.8,2.3,4497,1768,57.1,6.7,17960,3167,33.1,(X),(X),(X),12.2,(X),(X),(X),26.1,(X),(X),(X)
1400000US53033004400,53033004400,"Census Tract 44, King County, Washington",2508,142,80447,11995,90.1,3.3,78044,12465,23.5,6.8,18324,12781,12.4,3.0,20996,2948,1.1,1.2,N,N,1.3,1.6,N,N,8.7,3.0,30176,12420,669,146,134847,30076,14.8,8.3,N,N,16.3,9.7,N,N,49.3,13.4,N,N,17.9,10.2,N,N,1.6,2.7,N,N,0.0,4.7,N,N,7001,901,30540,5441,73.7,6.9,34096,7088,4.1,4.0,20440,7359,0.0,0.5,-,**,15.4,5.0,21595,8942,0.0,0.5,-,**,2.6,3.0,10378,3083,4.1,2.2,23396,8880,7.6,3.8,21531,9410,70.1,6.7,34418,7124,27.2,(X),(X),(X),16.6,(X),(X),(X),27.4,(X),(X),(X)
1400000US53033004500,53033004500,"Census Tract 45, King County, Washington",1004,51,125468,13245,93.3,3.7,122684,14375,48.1,7.9,6869,3534,12.9,5.2,22168,4728,3.9,4.6,N,N,0.9,1.5,N,N,10.5,4.5,33513,14222,529,83,143555,19005,3.4,3.5,N,N,18.3,7.9,N,N,63.7,9.8,N,N,7.8,5.5,N,N,6.8,5.3,N,N,0.0,6.0,N,N,3008,319,43841,4299,80.3,5.2,43655,5104,1.2,1.5,N,N,0.5,0.6,27673,15383,11.5,5.1,62518,21044,0.0,1.1,-,**,0.0,1.1,-,**,6.5,2.6,19940,9175,2.9,2.1,27992,13979,79.6,5.2,43860,5133,37.0,(X),(X),(X),18.5,(X),(X),(X),30.9,(X),(X),(X)
1400000US53033004600,53033004600,"Census Tract 46, King County, Washington",1441,59,146487,16091,88.5,3.2,148914,17883,40.0,6.8,19672,6203,15.5,2.9,17851,2942,2.9,2.3,12579,6007,0.8,1.1,N,N,11.0,3.3,27609,7988,867,81,181703,24102,9.2,3.7,45180,17135,23.4,7.6,191733,70722,56.3,9.1,200772,24927,6.7,5.9,107412,31382,4.4,3.9,284039,81696,0.0,3.7,-,**,3602,197,59577,6692,90.5,3.2,62015,7892,1.2,1.3,N,N,0.1,0.3,-,**,4.2,1.9,57978,39995,0.0,0.9,-,**,0.4,0.6,N,N,3.5,2.0,20952,12201,2.6,1.6,43517,25879,88.4,3.5,62218,8181,26.0,(X),(X),(X),28.7,(X),(X),(X),19.4,(X),(X),(X)
1400000US53033004700,53033004700,"Census Tract 47, King County, Washington",5098,189,99266,15108,82.5,4.3,110206,17607,34.0,7.5,12177,5126,17.1,3.9,14901,2833,2.3,1.9,4012,2355,0.5,0.8,N,N,10.9,3.2,11638,5826,1548,302,142719,37814,4.8,4.2,N,N,29.5,12.2,N,N,60.7,13.1,N,N,5.0,5.2,N,N,0.0,2.1,N,N,0.0,2.1,N,N,8677,506,58530,7496,83.6,5.5,55682,4897,3.0,2.3,37447,30495,0.0,0.4,-,**,6.6,3.7,90767,56491,0.0,0.4,-,**,0.4,0.6,N,N,6.5,3.2,72560,68293,4.1,2.4,37072,7507,81.9,5.5,55956,5066,21.6,(X),(X),(X),16.9,(X),(X),(X),18.0,(X),(X),(X)
1400000US53033004800,53033004800,"Census Tract 48, King County, Washington",2181,115,128844,17021,93.4,3.1,125958,17395,43.3,7.3,12826,6936,10.2,2.6,18325,3074,1.2,1.1,N,N,0.0,1.5,-,**,8.5,3.8,30929,11578,1000,141,164519,31035,3.0,3.7,N,N,27.3,9.1,N,N,55.0,9.4,N,N,6.9,6.1,N,N,7.8,5.2,N,N,0.0,3.2,N,N,5104,320,56510,7036,86.5,4.3,57263,7735,0.5,0.9,N,N,0.2,0.4,N,N,5.5,2.3,65707,28490,0.0,0.6,-,**,1.3,1.5,N,N,6.0,3.0,42679,18867,3.5,1.9,37380,19195,84.1,4.5,57575,7845,17.3,(X),(X),(X),12.7,(X),(X),(X),13.5,(X),(X),(X)
1400000US53033004900,53033004900,"Census Tract 49, King County, Washington",3612,132,94884,6868,94.6,2.2,95442,6779,29.5,5.5,5562,2574,7.1,2.1,20737,4418,0.8,1.0,N,N,0.4,0.7,N,N,3.8,1.8,18854,7752,992,185,126121,13650,0.0,3.2,N,N,19.7,9.6,N,N,65.3,9.4,N,N,9.9,6.1,N,N,2.9,3.4,N,N,2.2,2.7,N,N,7034,575,50545,4469,87.0,5.0,50753,4744,0.4,0.5,N,N,0.4,0.5,34738,17324,4.3,2.4,57891,28056,0.0,0.5,-,**,0.7,0.9,40463,3259,7.1,3.4,46248,23565,2.7,1.3,37782,15825,85.2,5.1,51326,4830,19.7,(X),(X),(X),21.6,(X),(X),(X),20.7,(X),(X),(X)
1400000US53033005000,53033005000,"Census Tract 50, King County, Washington",1980,125,90495,9949,86.5,2.8,94069,11121,33.2,6.5,7988,4654,15.9,3.4,15017,2555,0.7,0.8,N,N,2.2,1.9,568,392,11.0,3.5,25811,10830,679,100,140297,26998,2.9,3.3,N,N,27.2,10.6,N,N,57.0,12.0,N,N,3.2,3.7,N,N,7.8,7.8,N,N,1.8,2.8,N,N,3810,320,47924,5188,86.5,4.6,50627,5573,1.5,1.9,11514,4707,0.3,0.5,N,N,5.9,2.3,40035,15717,0.0,0.8,-,**,0.0,0.8,-,**,5.8,3.1,27245,15115,5.5,4.6,47749,6156,81.0,6.1,50821,5952,16.6,(X),(X),(X),16.8,(X),(X),(X),15.1,(X),(X),(X)
1400000US53033005100,53033005100,"Census Tract 51, King County, Washington",1620,91,124230,12295,85.7,4.1,122882,13389,48.8,6.0,21726,7650,19.1,3.2,18804,2431,0.0,2.0,-,**,0.4,0.6,N,N,10.6,2.3,32053,10097,923,99,153066,16473,9.3,4.1,89234,45001,26.5,6.9,142905,49452,45.9,7.4,180667,22133,4.3,3.9,119088,20376,8.5,3.8,124024,29038,5.4,4.9,151078,97276,3639,232,56195,5306,86.1,3.8,59351,6004,0.0,0.9,-,**,1.1,1.3,36098,2866,6.2,2.1,48796,14023,0.0,0.9,-,**,4.0,3.8,32773,11837,2.6,1.3,14373,7442,6.5,4.1,26241,8531,82.7,4.2,60939,5943,18.7,(X),(X),(X),15.3,(X),(X),(X),14.5,(X),(X),(X)
1400000US53033005200,53033005200,"Census Tract 52, King County, Washington",2940,170,64222,9773,81.0,5.6,67668,11688,28.2,5.5,8763,3094,13.5,4.8,17465,5809,2.4,1.9,10089,1575,1.3,1.5,N,N,5.0,2.8,15408,5675,706,155,128489,31173,12.0,7.8,N,N,33.7,12.8,N,N,43.8,14.4,N,N,9.1,8.4,N,N,1.4,2.3,N,N,0.0,4.5,N,N,6935,746,28384,4069,56.0,6.9,39458,7139,1.8,1.7,12212,9725,0.2,0.4,N,N,34.9,7.2,14141,5640,0.1,0.3,-,**,1.0,1.3,N,N,5.9,2.6,16074,5845,4.4,2.4,23182,10470,52.1,7.4,40435,7743,27.5,(X),(X),(X),17.6,(X),(X),(X),19.2,(X),(X),(X)
